IS_TYPE,IS_NAME,COORDINATE,XZQHSZ_DM,ADDRESS,TAG,RATING,COMMENT_NUM
cater,天天得味汤包,"117.445419,31.875162",肥东县,安徽省合肥市肥东县禹洲·中央广场南(文一国际风情街),美食;小吃快餐店,,
cater,新疆天山饭店,"117.447386,31.897692",肥东县,包公大道与金阳路交口向东150米路北,美食;中餐厅,,
cater,品宴食府,"117.44748,31.898104",肥东县,包公大道盛嘉欧园11栋104室,美食;中餐厅,,
cater,泰祥楼,"117.45176,31.885184",肥东县,合肥市肥东县御景花园110号,美食;中餐厅,5.0,1
cater,周记皖北地锅鸡,"117.451577,31.882616",肥东县,龙泉路龙泉路与桂王路交口西南方向80米（贺氏五金水暖商行旁边）,美食;中餐厅,5.0,4
cater,罍锅(肥东旗舰店),"117.451587,31.888442",肥东县,桂王路御景花园四期西大门,美食;中餐厅,3.6,15
cater,龚记小灶王,"117.447048,31.886818",肥东县,其他金阳路与乐园路交叉口向北100米路东(乐园路口),美食;中餐厅,3.3,4
cater,淝渝老火锅,"117.451073,31.886079",肥东县,合肥市肥东县乐园路与桂王路交叉口西北50米,美食;中餐厅,5.0,11
cater,江坤商务酒店,"117.436813,31.885891",肥东县,祥和路26号,酒店;快捷酒店,5.0,24
cater,非凡吊锅美食,"117.450598,31.877839",肥东县,金阳南路盛世家园H栋108室,美食;中餐厅,4.5,16
cater,聚富楼大酒店,"117.451022,31.877301",肥东县,安徽省合肥市肥东县南环路盛世家园1号楼,美食;中餐厅,3.9,34
cater,梁园土菜馆,"117.446878,31.89799",肥东县,安徽省合肥市肥东县肥东新城开发区包公大道盛嘉欧园,美食;中餐厅,,
cater,席湾土菜馆,"117.44748,31.898104",肥东县,合肥市肥东县盛嘉欧园11栋108室,美食;中餐厅,,
hotel,家宴楼酒店,"117.44811,31.893457",肥东县,合肥市肥东县金阳路与古河路交口向动50米,美食;中餐厅,,0
cater,温馨酒楼,"117.454278,31.895967",肥东县,店埠镇凯旋公馆南门,美食;中餐厅,,
cater,瑞香阁酒楼,"117.451182,31.89434",肥东县,安徽省合肥市肥东县店埠镇桂王路斌锋中心城附近,美食;中餐厅,,
cater,青花椒砂锅鱼(盛嘉欧园店),"117.44748,31.898104",肥东县,包公大道与金阳路交口向东50米路北(盛嘉欧园南门西侧),美食;中餐厅,,
cater,老北京铜锅,"117.451872,31.890424",肥东县,桂王路与临泉东路交叉口东北角(原520烧烤龙虾土菜),美食;中餐厅,5.0,6
cater,火辣重庆火锅,"117.451122,31.888561",肥东县,桂王路御景花园小区西门正对面,美食;中餐厅,4.5,120
cater,重庆鸡公煲(盛嘉欧园店),"117.44748,31.898104",肥东县,安徽省合肥市肥东县包公大道盛嘉欧园11栋107门面,美食;中餐厅,,
cater,台北小栈煲仔饭,"117.435498,31.892362",肥东县,其他肥东经济开发区祥和路与古河路交口晨光花园21栋5号门面,美食;小吃快餐店,4.8,5
cater,泰祥楼,"117.45176,31.885184",肥东县,合肥市肥东县御景花园110号,美食;中餐厅,5.0,1
cater,吉喜福(肥东店),"117.44913,31.881919",肥东县,其他龙泉路与金阳路交口向东100米,美食;蛋糕甜品店,4.4,41
cater,吉喜福(肥东店),"117.44913,31.881919",肥东县,其他龙泉路与金阳路交口向东100米,美食;蛋糕甜品店,4.4,41
cater,火辣重庆火锅,"117.451122,31.888561",肥东县,桂王路御景花园小区西门正对面,美食;中餐厅,4.5,120
cater,重庆鸡公煲(盛嘉欧园店),"117.44748,31.898104",肥东县,安徽省合肥市肥东县包公大道盛嘉欧园11栋107门面,美食;中餐厅,,
cater,花椒石锅鱼,"117.447055,31.897757",肥东县,包公大道盛嘉欧园小区11栋106室（与金阳路交口向东北方向50米）,美食;中餐厅,,
cater,新疆天山饭店,"117.447386,31.897692",肥东县,包公大道与金阳路交口向东150米路北,美食;中餐厅,,
cater,黄童菜馆,"117.44632,31.891415",肥东县,店埠镇金阳路5号,美食;中餐厅,,
cater,梁园土菜馆,"117.446878,31.89799",肥东县,安徽省合肥市肥东县肥东新城开发区包公大道盛嘉欧园,美食;中餐厅,,
cater,花椒石锅鱼,"117.447055,31.897757",肥东县,包公大道盛嘉欧园小区11栋106室（与金阳路交口向东北方向50米）,美食;中餐厅,,
cater,五柳山庄,"117.438195,31.942494",肥东县,合肥近郊平和希望小学附近,美食;中餐厅,,
cater,五湖大酒店,"117.451095,31.889098",肥东县,桂王路给力台球俱乐部楼下(和平路南侧),酒店;快捷酒店,3.2,
cater,龚记小灶王,"117.447048,31.886818",肥东县,其他金阳路与乐园路交叉口向北100米路东(乐园路口),美食;中餐厅,3.3,4
cater,风粥园农家乐,"117.44864,31.889314",肥东县,经开区聚龙小区北大门31栋,休闲娱乐;农家院,4.8,5
cater,麒麟酒店,"117.447058,31.887198",肥东县,金阳路聚龙小区西门,酒店;快捷酒店,3.2,2
cater,华荣饭店,"117.450446,31.89815",肥东县,安徽省合肥市肥东县盛嘉欧园(包公大道北),美食;中餐厅,,
cater,冒菜麻辣烫(重庆鸡公煲),"117.447883,31.897832",肥东县,盛嘉欧园11栋106室,美食;中餐厅,,
cater,老乡鸡安徽快餐领先品牌,"117.451218,31.894049",肥东县,合肥市肥东县,美食;小吃快餐店,,
cater,品宴食府,"117.44748,31.898104",肥东县,包公大道盛嘉欧园11栋104室,美食;中餐厅,,
cater,席湾土菜馆,"117.44748,31.898104",肥东县,合肥市肥东县盛嘉欧园11栋108室,美食;中餐厅,,
cater,重庆鸡公煲(盛嘉欧园店),"117.44748,31.898104",肥东县,安徽省合肥市肥东县包公大道盛嘉欧园11栋107门面,美食;中餐厅,,
cater,五柳山庄,"117.438195,31.942494",肥东县,合肥近郊平和希望小学附近,美食;中餐厅,,
cater,五柳山庄,"117.438195,31.942494",肥东县,合肥近郊平和希望小学附近,美食;中餐厅,,
cater,五柳山庄,"117.438195,31.942494",肥东县,合肥近郊平和希望小学附近,美食;中餐厅,,
life,众兴饭米粒农庄,"117.44361,31.985104",肥东县,众牌路附近,,,
life,众兴饭米粒农庄,"117.44361,31.985104",肥东县,众牌路附近,,,
life,众兴饭米粒农庄,"117.44361,31.985104",肥东县,众牌路附近,,,
cater,宝莱农家大院,"117.434563,31.988283",肥东县,众兴乡众牌路南,美食;中餐厅,,
life,众兴饭米粒农庄,"117.44361,31.985104",肥东县,众牌路附近,,,
cater,宝莱农家大院,"117.434563,31.988283",肥东县,众兴乡众牌路南,美食;中餐厅,,
cater,小芬菜馆,"117.451918,31.70381",肥东县,王村64号,美食;中餐厅,5.0,2
cater,白丝鱼,"117.447689,31.705987",肥东县,肥东县其他殷宣附近,美食;中餐厅,,
cater,小芬菜馆,"117.451918,31.70381",肥东县,王村64号,美食;中餐厅,5.0,2
cater,小芬菜馆,"117.451918,31.70381",肥东县,王村64号,美食;中餐厅,5.0,2
cater,白丝鱼,"117.447689,31.705987",肥东县,肥东县其他殷宣附近,美食;中餐厅,,
cater,小芬菜馆,"117.451918,31.70381",肥东县,王村64号,美食;中餐厅,5.0,2
cater,白丝鱼,"117.447689,31.705987",肥东县,肥东县其他殷宣附近,美食;中餐厅,,
cater,滨泽园农庄,"117.44442,31.788896",肥东县,繁华大道北150米,美食;中餐厅,,
cater,滨泽园农庄,"117.44442,31.788896",肥东县,繁华大道北150米,美食;中餐厅,,
cater,滨泽园农庄,"117.44442,31.788896",肥东县,繁华大道北150米,美食;中餐厅,,
cater,北大荒饭店,"117.447165,31.828777",肥东县,采香环路豪丰工程机械配件旁,美食;中餐厅,5.0,
cater,蚌埠土菜馆(裕龙大市场店),"117.446562,31.828729",肥东县,肥东县其他安徽水利水电学院东门向前400米裕龙大市场,美食;中餐厅,3.5,1
cater,正宗沙县小吃,"117.446745,31.828892",肥东县,学府路与蔡大路交叉口东北200米,美食;小吃快餐店,3.5,0
cater,地方土菜,"117.447777,31.831363",肥东县,安徽省合肥市肥东县其他裕隆农机大世界东门处,美食;中餐厅,3.5,
cater,融诚餐厅,"117.447517,31.827814",肥东县,安徽省合肥市肥东县学府路,美食;中餐厅,,
cater,好再来饭店,"117.447432,31.828493",肥东县,安徽省合肥市肥东县学府路附近,美食;中餐厅,,
cater,北大荒饭店,"117.447165,31.828777",肥东县,采香环路豪丰工程机械配件旁,美食;中餐厅,5.0,
cater,蚌埠土菜馆(裕龙大市场店),"117.446562,31.828729",肥东县,肥东县其他安徽水利水电学院东门向前400米裕龙大市场,美食;中餐厅,3.5,1
cater,食全酒美,"117.447322,31.828732",肥东县,撮镇镇裕隆农机大市场A2-3108-109号,美食;中餐厅,,1
life,安徽锐鑫,"117.449089,31.830361",肥东县,新合马路与采香环路交叉口西南100米,,,
cater,北大荒饭店,"117.447165,31.828777",肥东县,采香环路豪丰工程机械配件旁,美食;中餐厅,5.0,
cater,蚌埠土菜馆(裕龙大市场店),"117.446562,31.828729",肥东县,肥东县其他安徽水利水电学院东门向前400米裕龙大市场,美食;中餐厅,3.5,1
cater,正宗沙县小吃,"117.446745,31.828892",肥东县,学府路与蔡大路交叉口东北200米,美食;小吃快餐店,3.5,0
cater,地方土菜,"117.447777,31.831363",肥东县,安徽省合肥市肥东县其他裕隆农机大世界东门处,美食;中餐厅,3.5,
cater,大众排档,"117.446745,31.828892",肥东县,安徽省合肥市肥东县撮镇镇新安社区东华大道鸿运宾馆,美食;中餐厅,,
cater,方记东北老菜馆,"117.446406,31.828706",肥东县,学府路与蔡大路交叉口东北150米,美食;中餐厅,,
cater,地方土菜,"117.447777,31.831363",肥东县,安徽省合肥市肥东县其他裕隆农机大世界东门处,美食;中餐厅,3.5,
life,四川现代,"117.445494,31.831973",肥东县,撮镇镇合马路(龙塘高速路口向东一公里),,,
life,安徽锐鑫,"117.449089,31.830361",肥东县,新合马路与采香环路交叉口西南100米,,,
cater,北大荒饭店,"117.447165,31.828777",肥东县,采香环路豪丰工程机械配件旁,美食;中餐厅,5.0,
cater,蚌埠土菜馆(裕龙大市场店),"117.446562,31.828729",肥东县,肥东县其他安徽水利水电学院东门向前400米裕龙大市场,美食;中餐厅,3.5,1
cater,正宗沙县小吃,"117.446745,31.828892",肥东县,学府路与蔡大路交叉口东北200米,美食;小吃快餐店,3.5,0
life,四川现代,"117.445494,31.831973",肥东县,撮镇镇合马路(龙塘高速路口向东一公里),,,
cater,融诚餐厅,"117.447517,31.827814",肥东县,安徽省合肥市肥东县学府路,美食;中餐厅,,
cater,好再来饭店,"117.447432,31.828493",肥东县,安徽省合肥市肥东县学府路附近,美食;中餐厅,,
cater,食全酒美,"117.447322,31.828732",肥东县,撮镇镇裕隆农机大市场A2-3108-109号,美食;中餐厅,,1
cater,地方土菜,"117.447777,31.831363",肥东县,安徽省合肥市肥东县其他裕隆农机大世界东门处,美食;中餐厅,3.5,
life,四川现代,"117.445494,31.831973",肥东县,撮镇镇合马路(龙塘高速路口向东一公里),,,
life,安徽锐鑫,"117.449089,31.830361",肥东县,新合马路与采香环路交叉口西南100米,,,
cater,琪云土菜馆,"117.44797,31.831891",肥东县,合马路与105省道交叉口西北200米,美食;中餐厅,0.0,1
cater,东玲土菜馆,"117.447939,31.831431",肥东县,合马路裕隆农机大世界,美食;中餐厅,,1
cater,大众排档,"117.446745,31.828892",肥东县,安徽省合肥市肥东县撮镇镇新安社区东华大道鸿运宾馆,美食;中餐厅,,
cater,正宗沙县小吃,"117.446745,31.828892",肥东县,学府路与蔡大路交叉口东北200米,美食;小吃快餐店,3.5,0
cater,琪云土菜馆,"117.44797,31.831891",肥东县,合马路与105省道交叉口西北200米,美食;中餐厅,0.0,1
cater,食全酒美,"117.447322,31.828732",肥东县,撮镇镇裕隆农机大市场A2-3108-109号,美食;中餐厅,,1
cater,好再来饭店,"117.447432,31.828493",肥东县,安徽省合肥市肥东县学府路附近,美食;中餐厅,,
cater,文一一品宴(肥东店),"117.452171,31.875952",肥东县,安徽省合肥市肥东县金阳路和南环路交叉口(南环路瑞泰尚园东区30号楼),美食;中餐厅,3.8,10
cater,聚富楼大酒店,"117.451022,31.877301",肥东县,安徽省合肥市肥东县南环路盛世家园1号楼,美食;中餐厅,3.9,34
life,安徽锐鑫,"117.449089,31.830361",肥东县,新合马路与采香环路交叉口西南100米,,,
cater,东玲土菜馆,"117.447939,31.831431",肥东县,合马路裕隆农机大世界,美食;中餐厅,,1
cater,百兹来(水利水电学院店),"117.442169,31.841062",肥东县,其他龙塘镇新安小区门面房4号(安徽水利水电学院东门),美食;小吃快餐店,4.0,23
cater,非凡吊锅美食,"117.450598,31.877839",肥东县,金阳南路盛世家园H栋108室,美食;中餐厅,4.5,16
cater,和洲私房菜,"117.448507,31.875414",肥东县,公园路盛世家园小区103，盛世家园小区南门向西100米,美食;中餐厅,3.5,0
cater,食全酒美,"117.447322,31.828732",肥东县,撮镇镇裕隆农机大市场A2-3108-109号,美食;中餐厅,,1
cater,君再来饭店,"117.442095,31.834022",肥东县,燎原大道新安小学向南100米,美食;中餐厅,,
cater,徽香源(服务区北店),"117.461557,31.863144",肥东县,埠镇孙小岗肥东服务区北区（驿达高速公路肥东绕城服务区内）,美食,4.0,
cater,徽香源(肥东服务区南店),"117.461552,31.860165",肥东县,埠镇孙小岗肥东服务区南区（驿达高速公路合肥绕城服务区南）,美食;中餐厅,4.0,
cater,徽香源(肥东服务区南店),"117.461552,31.860165",肥东县,埠镇孙小岗肥东服务区南区（驿达高速公路合肥绕城服务区南）,美食;中餐厅,4.0,
cater,肥东犇羴家庭农场,"117.443785,31.854507",肥东县,店埠镇燎原南路1号,公司企业;农林园艺,5.0,
cater,肥东犇羴家庭农场,"117.443785,31.854507",肥东县,店埠镇燎原南路1号,公司企业;农林园艺,5.0,
cater,肥东犇羴家庭农场,"117.443785,31.854507",肥东县,店埠镇燎原南路1号,公司企业;农林园艺,5.0,
cater,派客汉堡(盛世家园店),"117.450836,31.876701",肥东县,店埠镇盛世家园小区南门107号,美食;小吃快餐店,4.3,0
cater,客来鲜土菜馆,"117.449863,31.876247",肥东县,盛世乐活街C区105号,美食;中餐厅,5.0,1
cater,肥东服务区-餐厅,"117.461013,31.860114",肥东县,店埠镇合肥绕城高速,美食;小吃快餐店,4.0,
cater,驿家小厨,"117.461669,31.860443",肥东县,合肥市肥东县,美食;中餐厅,,
cater,肥东服务区-餐厅,"117.462095,31.862993",肥东县,店埠镇合肥绕城高速,美食;小吃快餐店,,
cater,肥东服务区-餐厅,"117.461013,31.860114",肥东县,店埠镇合肥绕城高速,美食;小吃快餐店,4.0,
cater,驿家小厨,"117.461669,31.860443",肥东县,合肥市肥东县,美食;中餐厅,,
cater,(肥东服务区)驿达面馆,"117.461714,31.860473",肥东县,安徽省合肥市肥东县店埠镇肥东服务区,美食;小吃快餐店,3.3,0
cater,徽香源(服务区北店),"117.461557,31.863144",肥东县,埠镇孙小岗肥东服务区北区（驿达高速公路肥东绕城服务区内）,美食,4.0,
cater,强子酒家,"117.452262,31.87493",肥东县,金阳南路与金阳路交叉口东南200米,美食;中餐厅,4.0,2
cater,万香缘食府,"117.458748,31.873023",肥东县,安徽省合肥市肥东县肥东新城开发区新安江路新城家园,美食;中餐厅,,
cater,东旺酒楼,"117.459769,31.874408",肥东县,新城家园10#,美食;中餐厅,5.0,2
cater,飘来鲜土菜馆,"117.449861,31.878456",肥东县,合肥市肥东县瑞景兰庭013号,美食;中餐厅,4.3,1
cater,(肥东服务区)驿达面馆,"117.461714,31.860473",肥东县,安徽省合肥市肥东县店埠镇肥东服务区,美食;小吃快餐店,3.3,0
cater,符离集烧鸡,"117.461548,31.860412",肥东县,合肥市肥东县,美食;小吃快餐店,,
cater,文一一品宴(肥东店),"117.452171,31.875952",肥东县,安徽省合肥市肥东县金阳路和南环路交叉口(南环路瑞泰尚园东区30号楼),美食;中餐厅,3.8,10
cater,琪瑞贵宾楼,"117.450294,31.882959",肥东县,合肥近郊肥东县龙泉西路84号碧桂园西楼,美食;中餐厅,4.3,15
cater,符离集烧鸡,"117.461548,31.860412",肥东县,合肥市肥东县,美食;小吃快餐店,,
cater,海峰小吃部,"117.442836,31.868599",肥东县,安徽省合肥市肥东县新安江路与镇西路交叉口南100米,美食;小吃快餐店,,
cater,强子酒家,"117.452262,31.87493",肥东县,金阳南路与金阳路交叉口东南200米,美食;中餐厅,4.0,2
cater,三妹饭店,"117.449306,31.875916",肥东县,盛世乐活街C区129号,美食;中餐厅,4.0,
cater,非凡吊锅美食,"117.450598,31.877839",肥东县,金阳南路盛世家园H栋108室,美食;中餐厅,4.5,16
cater,琪瑞贵宾楼,"117.450294,31.882959",肥东县,合肥近郊肥东县龙泉西路84号碧桂园西楼,美食;中餐厅,4.3,15
cater,琪瑞贵宾楼,"117.450294,31.882959",肥东县,合肥近郊肥东县龙泉西路84号碧桂园西楼,美食;中餐厅,4.3,15
cater,周记皖北地锅鸡,"117.451577,31.882616",肥东县,龙泉路龙泉路与桂王路交口西南方向80米（贺氏五金水暖商行旁边）,美食;中餐厅,5.0,4
cater,聚富楼大酒店,"117.451022,31.877301",肥东县,安徽省合肥市肥东县南环路盛世家园1号楼,美食;中餐厅,3.9,34
cater,非凡吊锅美食,"117.450598,31.877839",肥东县,金阳南路盛世家园H栋108室,美食;中餐厅,4.5,16
cater,罍锅(肥东旗舰店),"117.451587,31.888442",肥东县,桂王路御景花园四期西大门,美食;中餐厅,3.6,15
cater,火辣重庆火锅,"117.451122,31.888561",肥东县,桂王路御景花园小区西门正对面,美食;中餐厅,4.5,120
cater,老北京铜锅,"117.451872,31.890424",肥东县,桂王路与临泉东路交叉口东北角(原520烧烤龙虾土菜),美食;中餐厅,5.0,6
cater,淝渝老火锅,"117.451073,31.886079",肥东县,合肥市肥东县乐园路与桂王路交叉口西北50米,美食;中餐厅,5.0,11
cater,御苑川婆婆干锅,"117.456632,31.893412",肥东县,肥东桥头集路与古河路交口万容达生活家广场2楼,美食;中餐厅,3.5,4
cater,艾比客(盛嘉欧园店),"117.44748,31.898104",肥东县,包公大道盛嘉欧园小区南门西50米,美食;小吃快餐店,5.0,4
cater,聚富楼大酒店,"117.451022,31.877301",肥东县,安徽省合肥市肥东县南环路盛世家园1号楼,美食;中餐厅,3.9,34
cater,文一一品宴(肥东店),"117.452171,31.875952",肥东县,安徽省合肥市肥东县金阳路和南环路交叉口(南环路瑞泰尚园东区30号楼),美食;中餐厅,3.8,10
cater,泰祥楼,"117.45176,31.885184",肥东县,合肥市肥东县御景花园110号,美食;中餐厅,5.0,1
cater,淝渝老火锅,"117.451073,31.886079",肥东县,合肥市肥东县乐园路与桂王路交叉口西北50米,美食;中餐厅,5.0,11
cater,聚富楼大酒店,"117.451022,31.877301",肥东县,安徽省合肥市肥东县南环路盛世家园1号楼,美食;中餐厅,3.9,34
cater,周记皖北地锅鸡,"117.451577,31.882616",肥东县,龙泉路龙泉路与桂王路交口西南方向80米（贺氏五金水暖商行旁边）,美食;中餐厅,5.0,4
cater,吉喜福(肥东店),"117.44913,31.881919",肥东县,其他龙泉路与金阳路交口向东100米,美食;蛋糕甜品店,4.4,41
cater,琪瑞贵宾楼,"117.450294,31.882959",肥东县,合肥近郊肥东县龙泉西路84号碧桂园西楼,美食;中餐厅,4.3,15
cater,淝渝老火锅,"117.451073,31.886079",肥东县,合肥市肥东县乐园路与桂王路交叉口西北50米,美食;中餐厅,5.0,11
cater,泰祥楼,"117.45176,31.885184",肥东县,合肥市肥东县御景花园110号,美食;中餐厅,5.0,1
cater,泰祥楼,"117.45176,31.885184",肥东县,合肥市肥东县御景花园110号,美食;中餐厅,5.0,1
cater,五湖大酒店,"117.451095,31.889098",肥东县,桂王路给力台球俱乐部楼下(和平路南侧),酒店;快捷酒店,3.2,
cater,同心阁菜馆(桥头集路),"117.456663,31.896043",肥东县,包公大道与桥头集路交口南150米,美食;中餐厅,5.0,
hotel,为民大厦酒店,"117.454755,31.898778",肥东县,肥东合肥肥东县桥头集路与包公大道交口西北角（为民学校游泳馆内）,酒店;快捷酒店,4.2,3
cater,周记皖北地锅鸡,"117.451577,31.882616",肥东县,龙泉路龙泉路与桂王路交口西南方向80米（贺氏五金水暖商行旁边）,美食;中餐厅,5.0,4
cater,泰祥楼,"117.45176,31.885184",肥东县,合肥市肥东县御景花园110号,美食;中餐厅,5.0,1
cater,老北京铜锅,"117.451872,31.890424",肥东县,桂王路与临泉东路交叉口东北角(原520烧烤龙虾土菜),美食;中餐厅,5.0,6
cater,火辣重庆火锅,"117.451122,31.888561",肥东县,桂王路御景花园小区西门正对面,美食;中餐厅,4.5,120
cater,艾比客(盛嘉欧园店),"117.44748,31.898104",肥东县,包公大道盛嘉欧园小区南门西50米,美食;小吃快餐店,5.0,4
hotel,为民大厦酒店,"117.454755,31.898778",肥东县,肥东合肥肥东县桥头集路与包公大道交口西北角（为民学校游泳馆内）,酒店;快捷酒店,4.2,3
cater,厕所串串(桥头集路店),"117.45936,31.882765",肥东县,西苑路晨明广告图文西南侧,美食;中餐厅,5.0,5
cater,非凡吊锅美食,"117.450598,31.877839",肥东县,金阳南路盛世家园H栋108室,美食;中餐厅,4.5,16
cater,和洲私房菜,"117.448507,31.875414",肥东县,公园路盛世家园小区103，盛世家园小区南门向西100米,美食;中餐厅,3.5,0
cater,相聚缘大酒店,"117.45338,31.883079",肥东县,龙泉西路218号,酒店;星级酒店,3.7,4
cater,老北京铜锅,"117.451872,31.890424",肥东县,桂王路与临泉东路交叉口东北角(原520烧烤龙虾土菜),美食;中餐厅,5.0,6
cater,周记皖北地锅鸡,"117.451577,31.882616",肥东县,龙泉路龙泉路与桂王路交口西南方向80米（贺氏五金水暖商行旁边）,美食;中餐厅,5.0,4
cater,火辣重庆火锅,"117.451122,31.888561",肥东县,桂王路御景花园小区西门正对面,美食;中餐厅,4.5,120
cater,吉祥居酒楼,"117.455315,31.890491",肥东县,安徽省合肥市肥东县文一托斯卡纳小镇B2幢S104,美食;中餐厅,4.7,
cater,711板凳面,"117.455505,31.894777",肥东县,公园路幸福时光专业儿童摄影旁边,美食;小吃快餐店,,21
cater,温馨酒楼,"117.454278,31.895967",肥东县,店埠镇凯旋公馆南门,美食;中餐厅,,
cater,淝渝老火锅,"117.451073,31.886079",肥东县,合肥市肥东县乐园路与桂王路交叉口西北50米,美食;中餐厅,5.0,11
cater,厕所串串(桥头集路店),"117.45936,31.882765",肥东县,西苑路晨明广告图文西南侧,美食;中餐厅,5.0,5
cater,吉祥居酒楼,"117.455315,31.890491",肥东县,安徽省合肥市肥东县文一托斯卡纳小镇B2幢S104,美食;中餐厅,4.7,
cater,五湖大酒店,"117.451095,31.889098",肥东县,桂王路给力台球俱乐部楼下(和平路南侧),酒店;快捷酒店,3.2,
cater,新疆天山饭店,"117.447386,31.897692",肥东县,包公大道与金阳路交口向东150米路北,美食;中餐厅,,
cater,品宴食府,"117.44748,31.898104",肥东县,包公大道盛嘉欧园11栋104室,美食;中餐厅,,
cater,文一一品宴(肥东店),"117.452171,31.875952",肥东县,安徽省合肥市肥东县金阳路和南环路交叉口(南环路瑞泰尚园东区30号楼),美食;中餐厅,3.8,10
cater,相聚缘大酒店,"117.45338,31.883079",肥东县,龙泉西路218号,酒店;星级酒店,3.7,4
cater,子旭农家菜,"117.457661,31.880779",肥东县,安徽省合肥市肥东县店埠镇公园路第二中学南50米,美食;中餐厅,2.2,1
cater,派客汉堡(盛世家园店),"117.450836,31.876701",肥东县,店埠镇盛世家园小区南门107号,美食;小吃快餐店,4.3,0
cater,五湖大酒店,"117.451095,31.889098",肥东县,桂王路给力台球俱乐部楼下(和平路南侧),酒店;快捷酒店,3.2,
cater,厕所串串(桥头集路店),"117.45936,31.882765",肥东县,西苑路晨明广告图文西南侧,美食;中餐厅,5.0,5
cater,罍锅(肥东旗舰店),"117.451587,31.888442",肥东县,桂王路御景花园四期西大门,美食;中餐厅,3.6,15
cater,御苑川婆婆干锅,"117.456632,31.893412",肥东县,肥东桥头集路与古河路交口万容达生活家广场2楼,美食;中餐厅,3.5,4
hotel,家宴楼酒店,"117.44811,31.893457",肥东县,合肥市肥东县金阳路与古河路交口向动50米,美食;中餐厅,,0
cater,老乡鸡安徽快餐领先品牌,"117.451218,31.894049",肥东县,合肥市肥东县,美食;小吃快餐店,,
cater,瑞香阁酒楼,"117.451182,31.89434",肥东县,安徽省合肥市肥东县店埠镇桂王路斌锋中心城附近,美食;中餐厅,,
cater,吉喜福(肥东店),"117.44913,31.881919",肥东县,其他龙泉路与金阳路交口向东100米,美食;蛋糕甜品店,4.4,41
cater,相聚缘大酒店,"117.45338,31.883079",肥东县,龙泉西路218号,酒店;星级酒店,3.7,4
cater,重庆鸡公煲(盛嘉欧园店),"117.44748,31.898104",肥东县,安徽省合肥市肥东县包公大道盛嘉欧园11栋107门面,美食;中餐厅,,
cater,罍锅(肥东旗舰店),"117.451587,31.888442",肥东县,桂王路御景花园四期西大门,美食;中餐厅,3.6,15
cater,华荣饭店,"117.450446,31.89815",肥东县,安徽省合肥市肥东县盛嘉欧园(包公大道北),美食;中餐厅,,
cater,青花椒砂锅鱼(盛嘉欧园店),"117.44748,31.898104",肥东县,包公大道与金阳路交口向东50米路北(盛嘉欧园南门西侧),美食;中餐厅,,
cater,吉喜福(肥东店),"117.44913,31.881919",肥东县,其他龙泉路与金阳路交口向东100米,美食;蛋糕甜品店,4.4,41
cater,吉祥居酒楼,"117.455315,31.890491",肥东县,安徽省合肥市肥东县文一托斯卡纳小镇B2幢S104,美食;中餐厅,4.7,
cater,龚记小灶王,"117.447048,31.886818",肥东县,其他金阳路与乐园路交叉口向北100米路东(乐园路口),美食;中餐厅,3.3,4
cater,醉江南私厨坊,"117.454541,31.890209",肥东县,临泉东路托斯卡纳商业街A6栋S103（枫叶窗帘旁）,美食;中餐厅,3.5,
cater,新疆天山饭店,"117.447386,31.897692",肥东县,包公大道与金阳路交口向东150米路北,美食;中餐厅,,
cater,御苑川婆婆干锅,"117.456632,31.893412",肥东县,肥东桥头集路与古河路交口万容达生活家广场2楼,美食;中餐厅,3.5,4
cater,醉江南私厨坊,"117.454541,31.890209",肥东县,临泉东路托斯卡纳商业街A6栋S103（枫叶窗帘旁）,美食;中餐厅,3.5,
cater,在路上酒吧,"117.45626,31.897308",肥东县,安徽省合肥市肥东县桥头集路文一凯旋公馆15栋104号门面,美食;酒吧,5.0,1
cater,席湾土菜馆,"117.44748,31.898104",肥东县,合肥市肥东县盛嘉欧园11栋108室,美食;中餐厅,,
cater,犟老头炸酱面,"117.45154,31.887979",肥东县,桂王路与临泉东路交口南200米,美食;小吃快餐店,4.6,2
cater,风粥园农家乐,"117.44864,31.889314",肥东县,经开区聚龙小区北大门31栋,休闲娱乐;农家院,4.8,5
cater,重庆鸡公煲(盛嘉欧园店),"117.44748,31.898104",肥东县,安徽省合肥市肥东县包公大道盛嘉欧园11栋107门面,美食;中餐厅,,
cater,花椒石锅鱼,"117.447055,31.897757",肥东县,包公大道盛嘉欧园小区11栋106室（与金阳路交口向东北方向50米）,美食;中餐厅,,
cater,UES,"117.461846,31.964937",肥东县,G40沪陕高速附近,美食;中餐厅,,
life,众兴饭米粒农庄,"117.44361,31.985104",肥东县,众牌路附近,,,
cater,UES,"117.461846,31.964937",肥东县,G40沪陕高速附近,美食;中餐厅,,
life,众兴饭米粒农庄,"117.44361,31.985104",肥东县,众牌路附近,,,
cater,湖光山色大酒店,"117.468272,31.693517",肥东县,安徽省合肥市肥东县长临河星光社区北街湖光山色大酒店,酒店;其他,4.2,11
cater,长临河古镇福味轩土菜馆,"117.468438,31.695133",肥东县,安徽省合肥市肥东县北街,美食;中餐厅,,
cater,福满堂土菜馆,"117.468642,31.694573",肥东县,长临河老街文化广场附近,美食;中餐厅,,
cater,李家私房菜,"117.468713,31.696544",肥东县,"安徽省合肥市肥东县长临河镇老街5号(长临河镇农村商业银行,老街包子店对面)",美食;中餐厅,,
